Headline,Body ID,Stance
"Straw responded that whilst the matter of Sutcliffe's release was a parole board matter, ""that all the evidence that I have seen on this case, and it's a great deal, suggests to me that there are no circumstances in which this man will be released"".",1382,unrelated
Thistle expect to lease this from the Weir's company Three Black Cats.,1383,unrelated
"However, the UK government is not bound to do anything as a result of the vote: its current policy is that it ""reserves the right to recognise a Palestinian state bilaterally at the moment of our choosing and when it can best help bring about peace"".",1384,unrelated
It had been seven years since his last win.,1385,unrelated
"Consequently, she has argued in favour of British withdrawal from the European Union, becoming one of the leading Eurosceptic figures in the Labour Party.",1386,unrelated
It was his first professional tournament match in five months.,1387,unrelated
This was the 11th victory of his Formula One career and Ferrari's first 1–2 win of the 2007 season.,1388,unrelated
"An SAS soldier, who was unable to shoot for fear of hitting a hostage or another soldier, pushed the grenade-wielding terrorist to the bottom of the stairs, where two other soldiers shot him dead.",1389,unrelated
"The Ornithological Society of Hispaniola showed pictures of the solenodon to the locals in both countries, and few knew what they were due to their nocturnal nature.",1390,unrelated
"Brown later referred to the call for a secret ballot as a ""form of silliness"".",1391,unrelated
"The tower is to be left in place, but the rest of the site would be replaced by a new scheme of offices, shops and restaurants.",1392,unrelated
This earlier declaration included the temporary shutdown of the international borders in those regions.,1393,unrelated
"I is living in her garage"".",1394,unrelated
"It called on individuals to donate 67 minutes to doing something for others, commemorating the 67 years that Mandela had been a part of the movement.",1395,unrelated
The extensive rebuilding—part of the walls dates from 1175—culminated in the completion of the western walls in 1380.,1396,unrelated
The second attempt to start the race took place nearly an hour after the first.,1397,unrelated
"Both countries gave different accounts of the incident, each accusing the other of initiating the hostilities.",1398,unrelated
"As she left the court, she was again attacked, this time by Michael Downe; the egg smashed on the back of her head.",1399,unrelated
The eurodance act marketed to children gained some brief success on several international music charts in the mid-2000s.,1400,unrelated
"Martin had backed Wilson's leadership challenge and had continued to be overtly critical of Swinney's leadership, resulting in disciplinary action.",1401,unrelated
He emigrated from Italy to Scotland at the age of four with his family.,1402,unrelated
"In 2012, a theater group in Germany came under fire for allowing a white actor to paint his face and take the part of the black character Midge Carter.",1403,unrelated
Members of Congress and past and present governors were also present.,1404,unrelated
The inspection work takes approximately 11 man hours to complete.,1405,unrelated
He then scored two goals against Nottingham Forest in a 3–0 win on 5 November.,1406,unrelated
The farmer in charge of the trailer was sentenced to a 36-week suspended jail sentence and was ordered to carry out 200 hours of community work.,1407,unrelated
The Royal Family were away at the time.,1408,unrelated
There was also a tribute to the Busby Babes in the match programme.,1409,unrelated
"While the orthodox spinner has the same action as an off-spinner, the ball itself spins in the opposite direction (akin to a right arm leg spinner).",1410,unrelated
"Like the full breakfast, it is a national institution.",1411,unrelated
"According to Green, Christian Voice had in excess of 600 members in 2005.",1412,unrelated
"Justice Sieber ordered a fresh inquest after ruling that there had been an ""insufficient inquiry"".",1413,unrelated
"I mean, he was 97 years old!"" He is said to have been in poor health for several years.",1414,unrelated
"Known as the Black Cab Rapist because he drove a London cab, he was convicted in March 2009 for attacks on 12 women.",1415,unrelated
"There was, however, one legal skatepark in the country in Frognerparken in Oslo.",1416,unrelated
When there are more than 500 or so people then there is a potential for a riot.,1417,unrelated
"In December 2013, a cull was organised and marksmen killed ten hyenas which had occupied wasteland near the city centre.",1418,unrelated
The number of passengers using the airport reached a record 70 million in 2012.,1419,unrelated
"It is estimated that over a billion Barbie dolls have been sold worldwide in over 150 countries, with Mattel claiming that three Barbie dolls are sold every second.",1420,unrelated
"Towns, councils and businesses ""west of the Bann"" are often seen as having less investment and government spending than those to the east.",1421,unrelated
In October 1929 he developed his ideas further.,1422,unrelated
"It was, by the 1980s, much disliked by the public and contributed to the popular conception that Birmingham was a concrete jungle of shopping centres and motorways.",1423,unrelated
"On 31 March, Pennant participated in a 4–1 win against his former club Arsenal.",1424,unrelated
