Headline,Body ID,Stance 
The line was eventually withdrawn and formal apologies were made.,1416,agree
"Ahmed's wife and mother, who were passengers in the car, also received minor injuries.",1417,agree
"The government denied that Ahmed was under surveillance, and MacShane said that his remarks had been misinterpreted.",1418,agree
The penalty for section 5 categories of firearm is subject to a mandatory minimum of five years.,1419,agree
"As a result, the GB pistol squad has to practice abroad.",1420,agree
The World Health Organization cites the procedure as a measure against the transmission of HIV between women and men; some African studies have found that circumcision can reduce the rate of transmission of HIV to men by up to 60%.,1421,agree
"In May 2012, 2 faculty members resigned in connection with a hazing investigation and 13 people were charged with felony or misdemeanor hazing crimes.",1422,agree
"David Wilson-Johnson took the title role, with Wieslaw Ochman as the Shepherd, Eilene Hannan as Roxana, Martyn Hill as Edrisi, Matthew Best as the Archbishop and Anne Collins as the Archdeaconess.",1423,agree
Singh did not board the flight.,1424,agree
Riquelme was awarded as the Man of the Match.,1425,agree
It was the brainchild of Bradford City fan Lloyd Spencer with all profits going to the Bradford Royal Infirmary Burns Unit.,1426,agree
"It involved a group stage, with the winners of the groups going on to contest the final, and the runners-up playing in the third place play-off.",1427,agree
"A settlement was reached in that case in 1989, which granted the band an increased royalty rate and required EMI and Capitol to follow more stringent auditing requirements.",1428,agree
"Yeats lived up to the reputation and the nickname (""The Colossus"") his huge frame gave him, playing at the heart of Liverpool's defence for a decade and winning the club's first major honours in nearly 20 years.",1429,agree
"Brown was transferred in 1959 for £16,500 to Tottenham Hotspur.",1430,agree
"The crowd was estimated at 450,000 people.",1431,agree
"But on 22 October 2007, Thompson announced he would be returning to the game after consulting medical staff.",1432,agree
"This required surgery to relieve symptoms of numbness and dizziness, but to carry on playing would carry serious risk to his health.",1433,agree
"When he was at Bradford he set a goalkicking record for consecutive goals (35), as well as for points in a season at the club.",1434,agree
There have been claims about KLM helping Nazis to leave Germany for Argentina on KLM flights while Bernhard was on its board.,1435,agree
More than 60 were hurt by shattered glass and the blasts cost an estimated £10 million in damage and business losses.,1436,agree
Hospitals across Greater Manchester were made ready to receive those injured in the blast.,1437,agree
The police were helped by security guards from local shops.,1438,agree
"We can still put off a huge bomb in your cities and devastate them and therefore you have to deal with us'"".",1439,agree
"Subsequently, in 2014, The Mercian Regiment reduced its number of regular battalions from three to two, with the 3rd Battalion being disbanded and the personnel being redeployed into the 1st and 2nd Battalions.",1440,agree
"This lozenge shaped version, supported by a blue ribbon, denotes an unmarried woman.",1441,agree
"It was reinstated a few weeks later but demoted to the First Division, the second tier.",1442,agree
"Many people believed that this was a perfect representation of the freedom Americans are given, free to do what they want, so long as they follow the laws (of music) that we are given.",1443,agree
Tobacco companies claimed that being required to promote government anti-smoking campaigns by placing the new warnings on packaging violates the companies' free speech rights.,1444,agree
"An eighth former employee was also convicted, but died before the judgement was passed.",1445,agree
This was the first lock-down in the history of the plant.,1446,agree
